unit_id,month,t,vitality,trajectory_type
U268,2019-07,19,14621.06,low_resistance_high_recovery
U268,2019-08,20,14304.981,low_resistance_high_recovery
U268,2019-09,21,14067.621,low_resistance_high_recovery
U268,2019-10,22,15195.287,low_resistance_high_recovery
U268,2019-11,23,14742.709,low_resistance_high_recovery
U268,2019-12,24,14343.476,low_resistance_high_recovery
U268,2020-01,25,14588.151,low_resistance_high_recovery
U268,2020-02,26,15441.226,low_resistance_high_recovery
U268,2020-03,27,14699.929,low_resistance_high_recovery
U268,2020-04,28,13863.327,low_resistance_high_recovery
U268,2020-05,29,13364.839,low_resistance_high_recovery
U268,2020-06,30,13144.885,low_resistance_high_recovery
U268,2020-07,31,12743.683,low_resistance_high_recovery
U268,2020-08,32,12136.059,low_resistance_high_recovery
U268,2020-09,33,11656.312,low_resistance_high_recovery
U268,2020-10,34,11995.043,low_resistance_high_recovery
U268,2020-11,35,11397.175,low_resistance_high_recovery
U268,2020-12,36,12189.342,low_resistance_high_recovery
U268,2021-01,37,11226.77,low_resistance_high_recovery
U268,2021-02,38,11508.435,low_resistance_high_recovery
U268,2021-03,39,11512.741,low_resistance_high_recovery
U268,2021-04,40,11047.947,low_resistance_high_recovery
U268,2021-05,41,11077.416,low_resistance_high_recovery
U268,2021-06,42,10417.703,low_resistance_high_recovery
U268,2021-07,43,11118.338,low_resistance_high_recovery
U268,2021-08,44,11638.416,low_resistance_high_recovery
U268,2021-09,45,11630.404,low_resistance_high_recovery
U268,2021-10,46,11211.617,low_resistance_high_recovery
U268,2021-11,47,12276.319,low_resistance_high_recovery
U268,2021-12,48,12795.768,low_resistance_high_recovery
U268,2022-01,49,12611.996,low_resistance_high_recovery
U268,2022-02,50,12982.942,low_resistance_high_recovery
U268,2022-03,51,13457.187,low_resistance_high_recovery
U268,2022-04,52,13728.612,low_resistance_high_recovery
U268,2022-05,53,12449.464,low_resistance_high_recovery
U268,2022-06,54,13027.256,low_resistance_high_recovery
U268,2022-07,55,12913.465,low_resistance_high_recovery
U268,2022-08,56,13093.894,low_resistance_high_recovery
U268,2022-09,57,12882.37,low_resistance_high_recovery
U268,2022-10,58,13555.132,low_resistance_high_recovery
U268,2022-11,59,13765.013,low_resistance_high_recovery
U268,2022-12,60,14359.698,low_resistance_high_recovery
U268,2023-01,61,15493.464,low_resistance_high_recovery
U268,2023-02,62,14958.437,low_resistance_high_recovery
U268,2023-03,63,15735.682,low_resistance_high_recovery
U268,2023-04,64,15541.325,low_resistance_high_recovery
U268,2023-05,65,14460.091,low_resistance_high_recovery
U268,2023-06,66,15008.875,low_resistance_high_recovery
U268,2023-07,67,14207.478,low_resistance_high_recovery
U268,2023-08,68,14272.428,low_resistance_high_recovery
U268,2023-09,69,14185.235,low_resistance_high_recovery
U268,2023-10,70,15226.964,low_resistance_high_recovery
U268,2023-11,71,14821.252,low_resistance_high_recovery
U268,2023-12,72,15467.826,low_resistance_high_recovery
U268,2024-01,73,16032.624,low_resistance_high_recovery
U268,2024-02,74,16024.253,low_resistance_high_recovery
U269,2018-01,1,14399.607,adaptive_growth
U269,2018-02,2,15042.748,adaptive_growth
U269,2018-03,3,15666.414,adaptive_growth
U269,2018-04,4,14136.71,adaptive_growth
U269,2018-05,5,14749.056,adaptive_growth
U269,2018-06,6,14814.689,adaptive_growth
U269,2018-07,7,13990.727,adaptive_growth
U269,2018-08,8,13482.955,adaptive_growth
U269,2018-09,9,13511.738,adaptive_growth
U269,2018-10,10,15277.271,adaptive_growth
U269,2018-11,11,15099.884,adaptive_growth
U269,2018-12,12,14808.982,adaptive_growth
U269,2019-01,13,15273.074,adaptive_growth
U269,2019-02,14,15234.748,adaptive_growth
U269,2019-03,15,14408.148,adaptive_growth
U269,2019-04,16,14203.779,adaptive_growth
U269,2019-05,17,14319.095,adaptive_growth
U269,2019-06,18,14520.688,adaptive_growth
U269,2019-07,19,14975.091,adaptive_growth
U269,2019-08,20,13699.605,adaptive_growth
U269,2019-09,21,15027.918,adaptive_growth
U269,2019-10,22,14683.491,adaptive_growth
U269,2019-11,23,13914.394,adaptive_growth
U269,2019-12,24,15238.461,adaptive_growth
U269,2020-01,25,14557.246,adaptive_growth
U269,2020-02,26,14683.876,adaptive_growth
U269,2020-03,27,14461.566,adaptive_growth
U269,2020-04,28,14728.748,adaptive_growth
U269,2020-05,29,13648.207,adaptive_growth
U269,2020-06,30,13370.244,adaptive_growth
U269,2020-07,31,12788.589,adaptive_growth
U269,2020-08,32,12935.781,adaptive_growth
U269,2020-09,33,12896.918,adaptive_growth
U269,2020-10,34,11902.773,adaptive_growth
U269,2020-11,35,12123.969,adaptive_growth
U269,2020-12,36,13155.311,adaptive_growth
U269,2021-01,37,11888.733,adaptive_growth
U269,2021-02,38,11925.865,adaptive_growth
U269,2021-03,39,12652.645,adaptive_growth
U269,2021-04,40,12271.852,adaptive_growth
U269,2021-05,41,12411.519,adaptive_growth
U269,2021-06,42,12591.002,adaptive_growth
U269,2021-07,43,12340.006,adaptive_growth
U269,2021-08,44,12172.804,adaptive_growth
U269,2021-09,45,12864.118,adaptive_growth
U269,2021-10,46,12308.34,adaptive_growth
U269,2021-11,47,12217.999,adaptive_growth
U269,2021-12,48,13915.28,adaptive_growth
U269,2022-01,49,13307.511,adaptive_growth
U269,2022-02,50,14338.333,adaptive_growth
U269,2022-03,51,12877.109,adaptive_growth
U269,2022-04,52,12677.539,adaptive_growth
U269,2022-05,53,13638.723,adaptive_growth
U269,2022-06,54,13131.365,adaptive_growth
U269,2022-07,55,11966.08,adaptive_growth
U269,2022-08,56,12890.488,adaptive_growth
U269,2022-09,57,14381.798,adaptive_growth
U269,2022-10,58,13867.086,adaptive_growth
U269,2022-11,59,14804.324,adaptive_growth
U269,2022-12,60,14800.728,adaptive_growth
U269,2023-01,61,14648.262,adaptive_growth
U269,2023-02,62,14230.165,adaptive_growth
U269,2023-03,63,14297.153,adaptive_growth
U269,2023-04,64,15974.647,adaptive_growth
U269,2023-05,65,14847.941,adaptive_growth
U269,2023-06,66,14791.738,adaptive_growth
U269,2023-07,67,15934.355,adaptive_growth
U269,2023-08,68,14178.301,adaptive_growth
U269,2023-09,69,15093.391,adaptive_growth
U269,2023-10,70,16100.484,adaptive_growth
U269,2023-11,71,15778.053,adaptive_growth
U269,2023-12,72,16540.094,adaptive_growth
U269,2024-01,73,15990.855,adaptive_growth
U269,2024-02,74,15380.365,adaptive_growth
U270,2018-01,1,23106.732,low_resistance_high_recovery
U270,2018-02,2,22529.696,low_resistance_high_recovery
U270,2018-03,3,21651.497,low_resistance_high_recovery
U270,2018-04,4,21425.499,low_resistance_high_recovery
U270,2018-05,5,21339.748,low_resistance_high_recovery
U270,2018-06,6,23273.242,low_resistance_high_recovery
U270,2018-07,7,21838.771,low_resistance_high_recovery
U270,2018-08,8,22345.904,low_resistance_high_recovery
U270,2018-09,9,23183.267,low_resistance_high_recovery
U270,2018-10,10,23252.919,low_resistance_high_recovery
U270,2018-11,11,23427.665,low_resistance_high_recovery
U270,2018-12,12,23819.306,low_resistance_high_recovery
U270,2019-01,13,23179.38,low_resistance_high_recovery
U270,2019-02,14,22394.684,low_resistance_high_recovery
U270,2019-03,15,22799.633,low_resistance_high_recovery
U270,2019-04,16,22429.886,low_resistance_high_recovery
U270,2019-05,17,21531.609,low_resistance_high_recovery
U270,2019-06,18,21631.054,low_resistance_high_recovery
U270,2019-07,19,21444.288,low_resistance_high_recovery
U270,2019-08,20,21637.82,low_resistance_high_recovery
U270,2019-09,21,21892.472,low_resistance_high_recovery
U270,2019-10,22,21279.203,low_resistance_high_recovery
U270,2019-11,23,21541.633,low_resistance_high_recovery
U270,2019-12,24,21821.039,low_resistance_high_recovery
U270,2020-01,25,21903.085,low_resistance_high_recovery
U270,2020-02,26,21221.523,low_resistance_high_recovery
U270,2020-03,27,19589.941,low_resistance_high_recovery
U270,2020-04,28,20670.855,low_resistance_high_recovery
U270,2020-05,29,19521.177,low_resistance_high_recovery
U270,2020-06,30,19175.325,low_resistance_high_recovery
U270,2020-07,31,18726.146,low_resistance_high_recovery
U270,2020-08,32,18575.675,low_resistance_high_recovery
U270,2020-09,33,19000.794,low_resistance_high_recovery
U270,2020-10,34,18787.625,low_resistance_high_recovery
U270,2020-11,35,19345.069,low_resistance_high_recovery
U270,2020-12,36,19064.369,low_resistance_high_recovery
U270,2021-01,37,17514.349,low_resistance_high_recovery
U270,2021-02,38,17022.444,low_resistance_high_recovery
U270,2021-03,39,16422.569,low_resistance_high_recovery
U270,2021-04,40,15972.206,low_resistance_high_recovery
U270,2021-05,41,16201.483,low_resistance_high_recovery
U270,2021-06,42,15093.359,low_resistance_high_recovery
U270,2021-07,43,15830.658,low_resistance_high_recovery
U270,2021-08,44,15342.563,low_resistance_high_recovery
U270,2021-09,45,16562.313,low_resistance_high_recovery
U270,2021-10,46,15959.483,low_resistance_high_recovery
U270,2021-11,47,14843.718,low_resistance_high_recovery
U270,2021-12,48,15617.768,low_resistance_high_recovery
U270,2022-01,49,14159.618,low_resistance_high_recovery
U270,2022-02,50,17378.289,low_resistance_high_recovery
U270,2022-03,51,18563.936,low_resistance_high_recovery
U270,2022-04,52,22084.653,low_resistance_high_recovery
U270,2022-05,53,22516.341,low_resistance_high_recovery
U270,2022-06,54,23192.025,low_resistance_high_recovery
U270,2022-07,55,21757.768,low_resistance_high_recovery
U270,2022-08,56,21716.662,low_resistance_high_recovery
U270,2022-09,57,22632.314,low_resistance_high_recovery
U270,2022-10,58,22680.55,low_resistance_high_recovery
U270,2022-11,59,23028.443,low_resistance_high_recovery
U270,2022-12,60,24347.769,low_resistance_high_recovery
U270,2023-01,61,24138.217,low_resistance_high_recovery
U270,2023-02,62,23336.853,low_resistance_high_recovery
U270,2023-03,63,24475.964,low_resistance_high_recovery
U270,2023-04,64,23311.274,low_resistance_high_recovery
U270,2023-05,65,22672.835,low_resistance_high_recovery
U270,2023-06,66,22490.572,low_resistance_high_recovery
U270,2023-07,67,21906.834,low_resistance_high_recovery
U270,2023-08,68,23373.356,low_resistance_high_recovery
U270,2023-09,69,22629.266,low_resistance_high_recovery
U270,2023-10,70,24280.286,low_resistance_high_recovery
U270,2023-11,71,23756.44,low_resistance_high_recovery
U270,2023-12,72,23655.813,low_resistance_high_recovery
U270,2024-01,73,23124.339,low_resistance_high_recovery
U270,2024-02,74,23611.22,low_resistance_high_recovery
U271,2018-01,1,13887.395,low_resistance_high_recovery
U271,2018-02,2,13176.453,low_resistance_high_recovery
U271,2018-03,3,12573.055,low_resistance_high_recovery
U271,2018-04,4,11773.784,low_resistance_high_recovery
U271,2018-05,5,11349.026,low_resistance_high_recovery
U271,2018-06,6,11162.982,low_resistance_high_recovery
U271,2018-07,7,11707.16,low_resistance_high_recovery
U271,2018-08,8,11405.915,low_resistance_high_recovery
U271,2018-09,9,12016.515,low_resistance_high_recovery
U271,2018-10,10,12643.6,low_resistance_high_recovery
U271,2018-11,11,12666.003,low_resistance_high_recovery
U271,2018-12,12,12775.749,low_resistance_high_recovery
U271,2019-01,13,13481.68,low_resistance_high_recovery
U271,2019-02,14,12711.439,low_resistance_high_recovery
U271,2019-03,15,13048.984,low_resistance_high_recovery
U271,2019-04,16,12015.638,low_resistance_high_recovery
U271,2019-05,17,12261.614,low_resistance_high_recovery
U271,2019-06,18,11699.871,low_resistance_high_recovery
U271,2019-07,19,11527.405,low_resistance_high_recovery
U271,2019-08,20,11769.274,low_resistance_high_recovery
U271,2019-09,21,12185.621,low_resistance_high_recovery
U271,2019-10,22,12552.245,low_resistance_high_recovery
U271,2019-11,23,12157.69,low_resistance_high_recovery
U271,2019-12,24,12615.594,low_resistance_high_recovery
U271,2020-01,25,13014.727,low_resistance_high_recovery
U271,2020-02,26,13047.335,low_resistance_high_recovery
U271,2020-03,27,12423.332,low_resistance_high_recovery
U271,2020-04,28,11515.222,low_resistance_high_recovery
U271,2020-05,29,11043.72,low_resistance_high_recovery
U271,2020-06,30,10999.833,low_resistance_high_recovery
U271,2020-07,31,10724.924,low_resistance_high_recovery
U271,2020-08,32,10261.463,low_resistance_high_recovery
U271,2020-09,33,10605.771,low_resistance_high_recovery
U271,2020-10,34,10399.465,low_resistance_high_recovery
U271,2020-11,35,11248.882,low_resistance_high_recovery
U271,2020-12,36,11542.853,low_resistance_high_recovery
U271,2021-01,37,11151.88,low_resistance_high_recovery
U271,2021-02,38,10151.211,low_resistance_high_recovery
U271,2021-03,39,10344.516,low_resistance_high_recovery
U271,2021-04,40,9600.993,low_resistance_high_recovery
U271,2021-05,41,9089.803,low_resistance_high_recovery
U271,2021-06,42,8819.835,low_resistance_high_recovery
U271,2021-07,43,8939.362,low_resistance_high_recovery
U271,2021-08,44,8082.717,low_resistance_high_recovery
U271,2021-09,45,9525.405,low_resistance_high_recovery
U271,2021-10,46,9229.475,low_resistance_high_recovery
U271,2021-11,47,9183.505,low_resistance_high_recovery
U271,2021-12,48,9826.669,low_resistance_high_recovery
U271,2022-01,49,9884.235,low_resistance_high_recovery
U271,2022-02,50,8487.868,low_resistance_high_recovery
U271,2022-03,51,10360.194,low_resistance_high_recovery
U271,2022-04,52,11188.385,low_resistance_high_recovery
U271,2022-05,53,10139.155,low_resistance_high_recovery
U271,2022-06,54,10953.127,low_resistance_high_recovery
U271,2022-07,55,10339.779,low_resistance_high_recovery
U271,2022-08,56,10993.114,low_resistance_high_recovery
U271,2022-09,57,11229.074,low_resistance_high_recovery
U271,2022-10,58,11646.463,low_resistance_high_recovery
U271,2022-11,59,12228.075,low_resistance_high_recovery
U271,2022-12,60,12473.528,low_resistance_high_recovery
U271,2023-01,61,13052.06,low_resistance_high_recovery
U271,2023-02,62,12290.183,low_resistance_high_recovery
U271,2023-03,63,12710.566,low_resistance_high_recovery
U271,2023-04,64,11999.67,low_resistance_high_recovery
U271,2023-05,65,11671.849,low_resistance_high_recovery
U271,2023-06,66,10758.128,low_resistance_high_recovery
U271,2023-07,67,11941.758,low_resistance_high_recovery
U271,2023-08,68,11631.262,low_resistance_high_recovery
U271,2023-09,69,11210.315,low_resistance_high_recovery
U271,2023-10,70,12729.978,low_resistance_high_recovery
U271,2023-11,71,13045.515,low_resistance_high_recovery
U271,2023-12,72,13038.241,low_resistance_high_recovery
U271,2024-01,73,13306.529,low_resistance_high_recovery
U271,2024-02,74,14338.421,low_resistance_high_recovery
U272,2018-01,1,31399.207,adaptive_growth
U272,2018-02,2,31003.085,adaptive_growth
U272,2018-03,3,30935.373,adaptive_growth
U272,2018-04,4,33077.544,adaptive_growth
U272,2018-05,5,33154.929,adaptive_growth
U272,2018-06,6,32792.815,adaptive_growth
U272,2018-07,7,31819.121,adaptive_growth
U272,2018-08,8,31789.858,adaptive_growth
U272,2018-09,9,31803.77,adaptive_growth
U272,2018-10,10,31780.399,adaptive_growth
U272,2018-11,11,31713.991,adaptive_growth
U272,2018-12,12,32937.417,adaptive_growth
U272,2019-01,13,31959.86,adaptive_growth
U272,2019-02,14,32796.974,adaptive_growth
U272,2019-03,15,32505.343,adaptive_growth
U272,2019-04,16,33580.649,adaptive_growth
U272,2019-05,17,34109.797,adaptive_growth
U272,2019-06,18,33151.358,adaptive_growth
U272,2019-07,19,33083.488,adaptive_growth
U272,2019-08,20,33256.431,adaptive_growth
U272,2019-09,21,32822.048,adaptive_growth
U272,2019-10,22,31678.84,adaptive_growth
U272,2019-11,23,31934.71,adaptive_growth
U272,2019-12,24,31020.426,adaptive_growth
U272,2020-01,25,30500.186,adaptive_growth
U272,2020-02,26,31235.9,adaptive_growth
U272,2020-03,27,30357.164,adaptive_growth
U272,2020-04,28,30610.131,adaptive_growth
U272,2020-05,29,29136.243,adaptive_growth
U272,2020-06,30,30037.647,adaptive_growth
U272,2020-07,31,28327.211,adaptive_growth
U272,2020-08,32,27306.279,adaptive_growth
U272,2020-09,33,27343.099,adaptive_growth
U272,2020-10,34,27128.954,adaptive_growth
U272,2020-11,35,27668.151,adaptive_growth
U272,2020-12,36,26666.605,adaptive_growth
U272,2021-01,37,26723.546,adaptive_growth
U272,2021-02,38,29076.299,adaptive_growth
U272,2021-03,39,29069.521,adaptive_growth
U272,2021-04,40,29634.798,adaptive_growth
U272,2021-05,41,29608.103,adaptive_growth
U272,2021-06,42,30221.612,adaptive_growth
U272,2021-07,43,29343.895,adaptive_growth
U272,2021-08,44,30529.521,adaptive_growth
U272,2021-09,45,29196.973,adaptive_growth
U272,2021-10,46,30181.25,adaptive_growth
U272,2021-11,47,29957.083,adaptive_growth
U272,2021-12,48,29112.636,adaptive_growth
U272,2022-01,49,30261.819,adaptive_growth
U272,2022-02,50,30295.594,adaptive_growth
U272,2022-03,51,31905.165,adaptive_growth
U272,2022-04,52,32007.576,adaptive_growth
U272,2022-05,53,32398.684,adaptive_growth
U272,2022-06,54,32006.827,adaptive_growth
U272,2022-07,55,31585.935,adaptive_growth
U272,2022-08,56,32091.405,adaptive_growth
U272,2022-09,57,32464.224,adaptive_growth
U272,2022-10,58,32081.531,adaptive_growth
U272,2022-11,59,33236.203,adaptive_growth
U272,2022-12,60,33556.218,adaptive_growth
U272,2023-01,61,32755.868,adaptive_growth
U272,2023-02,62,34241.057,adaptive_growth
U272,2023-03,63,33381.168,adaptive_growth
U272,2023-04,64,34526.148,adaptive_growth
U272,2023-05,65,34959.907,adaptive_growth
U272,2023-06,66,35749.5,adaptive_growth
U272,2023-07,67,33334.667,adaptive_growth
U272,2023-08,68,35205.578,adaptive_growth
U272,2023-09,69,34646.333,adaptive_growth
U272,2023-10,70,34085.403,adaptive_growth
U272,2023-11,71,34899.003,adaptive_growth
U272,2023-12,72,35182.966,adaptive_growth
U272,2024-01,73,36018.166,adaptive_growth
U272,2024-02,74,36167.119,adaptive_growth
U273,2018-01,1,14463.474,high_resistance_low_recovery
U273,2018-02,2,14533.104,high_resistance_low_recovery
